,UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
444916,3727-0119582c-3727-4796-bd33-54215,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
444972,64aa-012104d7-64aa-41a1-88d1-793555,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
444984,1433-01228494-1433-4582-b01c-362692,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445046,3224-012b4717-3224-481d-9c28-560268,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
445061,0a60-012dd95d-0a60-42a8-b335-389842,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
445116,7585-013ava77-7585-4676-9827-343820,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445162,7575-013740b1-7575-465b-9260-491933,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445173,aava-01401758-aava-42b2-a808-603740,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445196,8a10-0143759d-8a10-4d16-9946-128173,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
445227,b57b-0148157c-b57b-4168-86a5-758611,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445265,2760-014c58b6-2760-b132-8c86-411374,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
445274,add0-014d1577-add0-4776-b417-615086,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
445283,1540-01473849-1540-4003-9a40-88733,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
445284,2963-014773c7-2963-4564-a1a4-383234,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
445339,7057-01580577-7057-4826-9942-585555,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445364,c510-015bbcdd-c510-4886-a619-762740,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
445368,da47-015c53c2-da47-4789-b234-79114,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
445375,4683-0157337b-4683-4c63-b7b4-950797,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445382,5887-0157b884-5887-419b-9dc6-908644,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445402,4c1b-0160710c-4c1b-4092-b786-682131,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1
445406,b07d-016158b4-b07d-4a16-b506-588785,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
445488,3134-016dacb1-3134-4d37-b75a-412944,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445502,6504-01701c3d-6504-40b9-bba0-582750,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
445507,dd36-0170d6a7-dd36-4avc-a635-185254,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
445536,4a91-01749374-4a91-4c69-8d87-842034,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
445545,817c-0175d081-817c-4cac-adad-197951,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445553,5670-0171ed73-5670-4b49-aa90-329627,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445571,b25c-017895b6-b25c-4243-b0d7-549277,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445598,37bd-017b9a92-37bd-4ba1-a9b7-951937,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
445623,161d-017755b0-161d-4add-8d62-273389,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445635,7b6b-01806950-7b6b-4059-963c-36148,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
445638,a277-01807412-a277-4b32-a373-739187,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
445648,aa77-0182171e-aa77-4d22-b971-135617,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445681,c0d5-018596a7-c0d5-417b-ac45-684101,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
445742,8123-018c5642-8123-47c7-bb09-278709,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
445824,1e81-0195d871-1e81-427c-b2a3-268860,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
445848,049b-01991c1e-049b-41e7-ad89-905335,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445849,ba10-01993d60-ba10-4bd1-b768-7670,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
445853,9a6a-0199dcc7-9a6a-4d70-a768-703603,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
445890,d17a-019788c5-d17a-4038-b7c0-589609,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
445895,31d1-019673d0-31d1-4c06-a7a8-773594,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
445913,76d4-01a26bd8-76d4-b1c4-a7d3-152523,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445916,8386-01a34236-8386-4056-b274-803631,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
445936,2405-01a56985-2405-4aa5-9708-8616,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
445972,9015-01a973d6-9015-4a1e-9c90-212081,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
445973,4d65-01aa2333-4d65-4161-9038-961241,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
446033,064c-01b36027-064c-4609-9c46-880059,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1
446046,b086-01b52c6a-b086-4d1e-ac78-59791,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
446054,acc6-01b630c5-acc6-428a-8527-548851,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446058,a9a6-01b68404-a9a6-465a-b57b-18316,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
446103,1dav-01bba678-1dav-4548-abb1-103904,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
446107,9b41-01bb6739-9b41-4770-aa57-713919,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
446138,9b36-01c174c7-9b36-4767-88bd-716687,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
446145,762a-01c26d06-762a-4ad3-8060-497490,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
446182,3009-01c852d4-3009-b15d-b687-849951,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
446209,b6a1-01cc359b-b6a1-4724-97b4-237843,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
446211,b416-01cc871e-b416-40d1-a206-954809,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
446273,5412-01d5d402-5412-4217-b772-578450,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
446286,77ca-01d71d0c-77ca-495a-9711-875329,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
446355,6d34-0173c9ca-6d34-4047-b977-307989,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
446360,3a69-0174c627-3a69-465c-9773-376695,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446392,77b7-0179bd67-77b7-453d-a923-27814,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1
446411,7cc7-017c75d9-7cc7-4717-8960-203752,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
446419,8576-017dc835-8576-4d11-a087-560836,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
446440,1215-0162081c-1215-491e-81ed-97820,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
446520,9267-016760a6-9267-4d49-bbb7-511344,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
446524,019b-0167ac27-019b-4175-a137-237403,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446526,dd0b-0167c7ca-dd0b-4187-9704-587081,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446530,dbd5-011e3ca9-dbd5-4b26-a4cc-623300,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
446560,2396-020326d6-2396-4cc9-a454-475849,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
446581,c1ec-0205727d-c1ec-b126-8aa6-444312,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
446601,d494-02087370-d494-4701-ab4c-677096,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
446610,7064-02097277-7064-4604-b1e9-43128,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
446616,d1d3-020b36b0-d1d3-4a71-9730-510473,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
446636,5931-020d2457-5931-423d-8aac-969024,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
446646,5b05-02073b64-5b05-b105-8098-76994,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446675,a281-02130926-a281-462c-b676-887704,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
446693,153d-02154db7-153d-4bb3-9b67-865534,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446694,7750-0215618a-7750-4267-b52a-750230,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
446729,536b-021aabd6-536b-4069-bb5a-561190,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
446731,1ada-021a76b0-1ada-b154-b7a7-622547,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
446753,av6b-021dc607-av6b-4a77-9243-123209,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
446777,d752-0222583b-d752-4b77-b5ab-447965,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446778,6a77-022275c6-6a77-4a36-9da8-534242,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
446832,2731-022a7701-2731-4c38-80b9-161070,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1
446843,c197-022c1d2a-c197-48b3-8097-428571,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
446858,6762-022d681b-6762-4a2c-b7ac-216645,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
446866,972b-022764ad-972b-4817-95ca-428648,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1
446880,55bc-02307235-55bc-4077-917d-325150,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
446911,76d7-02352939-76d7-4699-a0c4-600640,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
446954,5b18-0239b745-5b18-b197-9d7c-904525,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
446992,b192-023786bb-b192-405b-9260-690192,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
447010,769a-02411636-769a-4246-acdc-991799,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
447021,4a12-02430835-4a12-46a7-8874-795066,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
447059,9272-024828c8-9272-b1c7-9c1e-581996,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
447078,c042-024b3cdb-c042-4290-a722-969185,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
447085,177d-024d174d-177d-41ed-ad60-823463,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
447118,3073-025250d3-3073-4883-8d27-845952,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
447130,a1c0-025397d6-a1c0-4811-8131-499624,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447209,b041-0261aab1-b041-45a6-aa23-974553,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1
447218,65a7-0262b1av-65a7-4169-bbd3-941632,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
447221,d4d7-02631cb8-d4d7-4d75-91eb-955664,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447233,56a1-02643a23-56a1-4697-b606-314001,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
447237,ab7c-0264bd7c-ab7c-4a6a-8727-732708,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
447245,97dd-02656054-97dd-4093-ba7c-734758,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
447248,c107-021e8321-c107-481c-8108-199293,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447251,26dc-02675747-26dc-b194-aav1-651767,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
447271,192c-02694ccc-192c-423c-9c77-250502,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1
447276,32b3-026a4268-32b3-46b0-adb9-815485,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
447291,71e8-02av7b02-71e8-4008-a643-793493,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
447301,35d5-0267675b-35d5-4890-945a-155062,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447304,d0c3-0267c689-d0c3-4816-a685-579032,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447307,1e69-021e4avd-1e69-b151-883d-51264,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
447321,647c-0270b290-647c-4c8a-9291-975956,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
447339,9c27-02737134-9c27-41b1-bd54-580211,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
447373,bad0-02767337-bad0-4363-8b18-432705,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
447404,0d88-027bc723-0d88-4067-91eb-492434,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
447413,a1e2-027dc8ad-a1e2-4716-a528-861771,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447433,7778-02803bc9-7778-498a-91d1-490785,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
447454,7a15-02827c73-7a15-456b-9717-18014,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447468,4c93-0284a7bb-4c93-483a-8a45-603142,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
447518,8946-028b7619-8946-4d77-b3b6-350465,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1
447533,545d-028dd617-545d-4dc7-b634-469327,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
447578,b7cd-02942983-b7cd-455a-8626-115410,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
447587,c0d1-02958b1d-c0d1-47b7-ad6a-79694,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447600,22av-0297b7c4-22av-4574-9506-118551,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
447627,1e76-029b1ed6-1e76-4767-8da0-157860,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
447630,1e77-029c3156-1e77-4c2b-9c23-54276,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
447651,3526-02965a73-3526-457a-b33a-895348,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
447660,a67a-02a0c877-a67a-b1cc-acd1-656123,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
447667,29aa-02a165db-29aa-4813-a795-936050,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447707,95b5-02a787b8-95b5-4956-ac29-568664,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447859,b735-02bc0230-b735-4c75-91b1-111553,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
447902,25av-02c311eb-25av-4786-a674-879758,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
447960,3791-02cda192-3791-41b2-8c72-55108,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447982,8b1c-02cav89c-8b1c-4c5a-8a98-937949,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
447994,17a6-02d28b06-17a6-471e-876d-704960,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
448002,4306-02d320d6-4306-4753-a1c8-854284,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
448074,da57-02dd6d0a-da57-48b6-887a-650905,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
448075,8628-02dd95c8-8628-4d9d-b562-725054,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448080,2458-02d738b8-2458-4990-a0a6-119916,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448102,565d-02716261-565d-4912-91ea-803977,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
448103,25a0-02722d19-25a0-4b2d-bd13-566928,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
448107,c397-027316bc-c397-46d9-8077-760464,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
448146,69dc-0279925b-69dc-41c2-bc6d-899887,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
448157,bd92-027a6032-bd92-4c36-b237-216362,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
448172,96b4-027d8239-96b4-4720-a256-973962,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
448181,1e47-02776a65-1e47-457d-bb68-150539,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448186,b91e-02767456-b91e-b185-b726-720582,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
448188,c31e-027677ad-c31e-4b01-b0d7-289423,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448220,69d6-0265364b-69d6-4939-8611-698320,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
448239,d0av-0267693a-d0av-4686-b867-83987,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
448260,7415-026a53b7-7415-4868-9762-671833,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
448271,7846-026ba287-7846-41b3-bab2-348298,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
448289,14bb-0267581e-14bb-4347-8210-261626,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448310,610d-03006777-610d-4338-b825-949190,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1
448333,ac86-030489bc-ac86-4791-b96d-396546,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
448373,0d2d-030a6277-0d2d-41d0-a761-931423,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
448433,7061-0312bb12-7061-4avd-8472-858841,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448451,c9c9-03159655-c9c9-b180-8700-410692,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448510,8749-031d6a79-8749-42c3-870c-827045,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
448515,6d94-03172849-6d94-46a7-a7c5-357527,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
448555,7920-0324d479-7920-426d-8185-695859,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
448563,7b68-0325b835-7b68-4745-973d-960015,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448572,16d6-03269a1b-16d6-4796-a176-194010,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448602,a974-032b1467-a974-4546-b716-750763,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
448631,7d71-03275d07-7d71-b178-aba0-421444,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
448659,6d90-033321eb-6d90-4916-8a3c-843456,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
448666,ab00-03343129-ab00-4869-8cc4-115557,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448712,cd45-0339b276-cd45-47aa-9613-701670,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
448718,a9a4-033a1aa0-a9a4-4823-911a-844532,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
448727,827c-033b7d6b-827c-4b47-95b6-849903,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
448804,183a-03b171e7-183a-4124-871c-499547,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448828,dd4a-034793c8-dd4a-4262-a688-494833,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
448833,7d1d-03477103-7d1d-4969-9265-15017,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448838,51eb-03492d9c-51eb-4715-b37d-165210,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448854,c60c-034b3aa6-c60c-b172-b932-441704,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448884,19d1-034db837-19d1-4a67-8627-714416,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
448902,7680-035057av-7680-469b-a67b-764948,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448903,7ba4-03508421-7ba4-46b7-a73d-672046,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448919,6277-0352bb56-6277-452b-a64d-516828,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
448924,d736-03536763-d736-4180-8205-105298,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
448937,7342-0351eb46-7342-42ad-8cc7-440927,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
448942,bd48-0357c8dc-bd48-4d56-a380-352357,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
448980,cba1-035cavb9-cba1-463d-bb26-941248,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
448986,3773-035dac76-3773-431e-892d-121810,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
449005,dda7-0360196a-dda7-4762-b6dc-160809,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
